player_id,player_name,team_name,50/50,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Own Goal Against,Pass,Pressure,Shield,Shot,Player Off,Player On,Bad Behaviour
2941,Ismaïla Sarr,Senegal,1.0,148,17,4,102,1,7,13,2,13,0.0,3,17,0,3,11,1.0,0.0,81,51,0.0,10,0.0,0.0,0.0
2954,Youri Tielemans,Belgium,1.0,56,2,5,45,0,1,1,2,5,0.0,2,1,0,3,0,0.0,0.0,61,17,0.0,0,0.0,0.0,0.0
2972,Marcus Thuram,France,0.0,70,8,3,50,3,5,7,0,13,0.0,3,5,0,2,8,0.0,0.0,45,30,1.0,1,0.0,0.0,0.0
2988,Memphis Depay,Netherlands,0.0,211,8,4,111,1,8,13,1,8,1.0,4,6,0,1,11,0.0,0.0,127,45,0.0,10,0.0,0.0,1.0
2989,Alexander Djiku,Ghana,0.0,19,3,1,19,10,0,1,0,1,0.0,1,2,0,4,0,0.0,0.0,27,5,0.0,0,0.0,0.0,0.0
2995,Ángel Fabián Di María Hernández,Argentina,3.0,201,11,4,184,0,6,29,4,3,0.0,0,7,0,2,5,0.0,0.0,164,34,0.0,7,0.0,0.0,0.0
3009,Kylian Mbappé Lottin,France,0.0,361,30,2,298,0,17,50,1,6,0.0,8,10,0,1,21,0.0,0.0,233,37,0.0,32,1.0,1.0,0.0
3026,Adrien Rabiot,France,2.0,271,24,17,220,7,9,3,6,19,0.0,9,6,0,10,5,0.0,0.0,285,84,0.0,9,0.0,0.0,0.0
3034,Kamil Glik,Poland,0.0,109,7,7,95,26,0,0,1,7,0.0,2,1,0,4,0,0.0,0.0,130,15,0.0,3,2.0,2.0,0.0
3043,Christian Dannemann Eriksen,Denmark,0.0,203,16,8,187,0,4,6,2,7,0.0,4,1,0,3,5,0.0,0.0,231,32,0.0,4,0.0,0.0,0.0
3053,Leroy Sané,Germany,0.0,62,4,1,52,1,3,4,3,5,0.0,0,0,0,1,1,0.0,0.0,56,14,0.0,3,0.0,0.0,0.0
3063,Danilo Luiz da Silva,Brazil,0.0,219,11,2,205,8,1,1,1,8,1.0,3,1,0,1,1,0.0,0.0,267,14,1.0,2,0.0,0.0,0.0
3067,Ederson Santana de Moraes,Brazil,0.0,14,10,0,19,0,0,0,0,0,0.0,0,0,8,0,0,0.0,0.0,30,0,0.0,0,0.0,0.0,0.0
3077,Jan Vertonghen,Belgium,0.0,231,10,5,214,18,0,0,1,4,0.0,0,6,0,3,0,0.0,0.0,264,15,0.0,2,0.0,0.0,0.0
3083,Heung-Min Son,South Korea,2.0,158,14,3,120,1,14,9,3,10,1.0,1,6,0,1,7,0.0,0.0,122,36,0.0,9,0.0,0.0,0.0
3086,Ben Davies,Wales,0.0,109,18,7,105,11,1,3,2,8,1.0,1,3,0,2,1,0.0,0.0,160,25,0.0,3,0.0,0.0,0.0
3089,Kevin De Bruyne,Belgium,2.0,131,15,3,116,1,4,7,2,5,0.0,0,2,0,1,6,0.0,0.0,140,25,0.0,7,0.0,0.0,0.0
3090,Nicolás Hernán Otamendi,Argentina,0.0,475,28,8,445,34,0,0,4,26,1.0,13,6,0,10,1,0.0,0.0,565,54,1.0,1,0.0,0.0,2.0
3099,Hugo Lloris,France,0.0,74,16,0,73,0,0,0,0,0,0.0,0,1,94,0,0,0.0,0.0,182,0,0.0,0,0.0,0.0,0.0
3135,Chang-Hoon Kwon,South Korea,0.0,27,3,0,20,0,2,0,0,3,0.0,0,0,0,0,0,0.0,0.0,23,11,0.0,0,0.0,0.0,0.0
3141,André-Frank Zambo Anguissa,Cameroon,2.0,125,10,6,105,2,3,3,1,7,0.0,6,5,0,6,6,0.0,0.0,134,57,0.0,1,0.0,0.0,0.0
3167,Antonio Rüdiger,Germany,0.0,218,16,5,193,9,0,0,0,4,1.0,0,3,0,0,0,0.0,0.0,247,14,1.0,6,0.0,0.0,0.0
3176,Thomas Meunier,Belgium,0.0,117,8,4,109,4,3,2,4,9,0.0,4,1,0,6,3,0.0,0.0,142,24,0.0,3,0.0,0.0,0.0
3193,Bernardo Mota Veiga de Carvalho e Silva,Portugal,1.0,272,26,3,238,1,3,5,1,14,0.0,2,3,0,2,5,0.0,0.0,292,57,1.0,1,0.0,0.0,0.0
3196,Wahbi Khazri,Tunisia,1.0,31,8,0,27,0,3,1,0,4,0.0,1,2,0,0,3,0.0,0.0,20,10,0.0,5,0.0,0.0,0.0
3202,Gabriel Fernando de Jesus,Brazil,0.0,48,8,0,30,0,1,1,1,5,0.0,1,5,0,1,1,0.0,0.0,27,15,0.0,2,0.0,0.0,0.0
3205,Kyle Walker,England,0.0,138,8,4,134,4,1,3,5,5,0.0,3,3,0,7,1,0.0,0.0,177,17,0.0,0,0.0,0.0,0.0
3233,Raheem Sterling,England,0.0,77,4,1,54,0,3,3,3,4,0.0,0,4,0,1,5,0.0,0.0,58,17,0.0,1,0.0,0.0,0.0
3240,Mathew Ryan,Australia,0.0,79,20,0,84,1,1,1,0,0,0.0,0,1,75,0,0,0.0,0.0,163,0,0.0,0,0.0,0.0,0.0
3244,John Stones,England,0.0,416,10,6,380,10,0,1,1,7,0.0,4,3,0,2,0,0.0,0.0,450,14,0.0,4,0.0,0.0,0.0
3247,Fábio Henrique Tavares,Brazil,0.0,43,2,0,37,3,0,0,0,10,0.0,2,0,0,2,1,0.0,0.0,56,15,0.0,0,0.0,0.0,0.0
3264,Vincent Janssen,Netherlands,0.0,36,3,3,16,0,2,1,1,3,0.0,2,2,0,0,3,0.0,0.0,20,17,0.0,2,0.0,0.0,0.0
3280,Richarlison de Andrade,Brazil,0.0,108,18,6,66,4,4,7,0,13,0.0,6,6,0,1,13,1.0,0.0,54,59,0.0,8,0.0,0.0,0.0
3281,Aaron Mooy,Australia,0.0,162,32,7,155,10,5,5,4,17,0.0,6,1,0,3,5,0.0,0.0,219,44,0.0,1,0.0,0.0,0.0
3289,Romelu Lukaku Menama,Belgium,0.0,20,2,1,8,1,1,1,0,0,0.0,1,1,0,0,1,0.0,0.0,9,8,0.0,5,0.0,0.0,0.0
3295,Thiago Emiliano da Silva,Brazil,0.0,292,12,4,263,10,0,1,1,11,0.0,2,3,0,8,0,0.0,0.0,335,22,0.0,2,0.0,0.0,0.0
3300,Maya Yoshida,Japan,0.0,186,9,10,163,26,1,3,0,12,0.0,4,5,0,9,1,0.0,0.0,227,22,0.0,1,0.0,0.0,0.0
3306,Nathan Aké,Netherlands,0.0,301,12,14,276,17,1,0,1,17,0.0,5,6,0,10,0,0.0,0.0,352,49,0.0,0,0.0,0.0,0.0
3308,Kieran Trippier,England,0.0,141,9,3,118,3,1,1,1,8,0.0,2,0,0,1,1,0.0,0.0,195,28,0.0,1,0.0,0.0,0.0
3311,Daley Blind,Netherlands,0.0,261,13,10,208,6,2,2,5,20,0.0,4,1,0,5,3,0.0,0.0,304,83,0.0,5,0.0,0.0,0.0
3318,Marcus Rashford,England,0.0,97,6,1,70,1,0,10,1,7,0.0,1,1,0,1,4,0.0,0.0,67,17,0.0,11,0.0,0.0,0.0
3336,Harry Maguire,England,0.0,360,15,5,325,21,0,3,2,13,0.0,6,2,0,5,0,0.0,0.0,408,17,0.0,6,1.0,1.0,0.0
3347,André Ayew Pelé,Ghana,0.0,71,5,3,36,3,4,2,1,18,0.0,2,7,0,0,4,0.0,0.0,37,31,0.0,2,0.0,0.0,0.0
3377,Timothy Weah,United States,0.0,145,13,7,102,0,2,4,2,5,0.0,1,2,0,0,8,0.0,0.0,109,26,0.0,5,0.0,0.0,0.0
3382,Luke Shaw,England,0.0,322,15,4,302,6,3,1,2,10,0.0,5,5,0,3,3,0.0,0.0,402,31,1.0,3,0.0,0.0,0.0
3404,Youssouf Sabaly,Senegal,0.0,186,26,5,169,15,3,4,1,8,0.0,3,13,0,4,6,0.0,0.0,222,47,1.0,2,0.0,0.0,0.0
3436,Idrissa Gana Gueye,Senegal,0.0,116,18,7,107,2,7,2,1,7,0.0,3,1,0,4,2,0.0,0.0,131,67,1.0,4,0.0,0.0,0.0
3441,Nikola Vlašić,Croatia,1.0,84,9,3,69,0,5,4,1,9,0.0,6,6,0,0,5,0.0,0.0,55,34,0.0,7,1.0,1.0,0.0
3450,Jordan Ayew,Ghana,1.0,64,6,1,42,1,3,7,2,10,0.0,2,5,0,1,5,0.0,0.0,44,35,0.0,1,0.0,0.0,0.0
3457,Michy Batshuayi Tunga,Belgium,0.0,67,4,3,32,0,7,1,0,4,0.0,5,2,0,0,5,0.0,0.0,23,16,0.0,6,0.0,0.0,0.0
3468,Jordan Pickford,England,0.0,102,16,0,104,0,0,0,0,0,0.0,0,0,47,0,0,0.0,0.0,161,0,0.0,0,0.0,0.0,0.0
3471,Dejan Lovren,Croatia,1.0,387,11,8,357,36,0,0,2,16,0.0,3,5,0,7,2,0.0,0.0,454,37,0.0,4,0.0,0.0,0.0
3477,Álvaro Borja Morata Martín,Spain,0.0,83,2,4,35,2,4,2,1,2,0.0,1,2,0,0,2,0.0,0.0,40,26,0.0,8,0.0,0.0,0.0
3488,Wayne Hennessey,Wales,0.0,28,12,0,35,0,0,0,0,0,0.0,1,0,28,0,0,0.0,0.0,66,1,0.0,0,0.0,0.0,0.0
3499,Jean-Eric Maxim Choupo-Moting,Cameroon,1.0,93,9,0,51,1,3,6,2,12,0.0,0,2,0,1,4,0.0,0.0,69,32,0.0,3,0.0,0.0,0.0
3500,Granit Xhaka,Switzerland,0.0,220,9,5,188,7,4,1,2,14,0.0,5,4,0,4,3,0.0,0.0,240,30,0.0,6,0.0,0.0,1.0
3509,Thibaut Courtois,Belgium,0.0,66,12,0,67,0,0,1,0,0,0.0,0,0,45,0,0,0.0,0.0,122,0,0.0,0,0.0,0.0,0.0
3512,Marko Grujić,Serbia,0.0,15,1,0,13,1,0,1,1,1,0.0,1,0,0,0,0,0.0,0.0,17,5,0.0,1,0.0,0.0,0.0
3517,Aaron Ramsey,Wales,0.0,131,14,5,100,3,4,9,1,7,0.0,3,3,0,1,10,0.0,0.0,110,54,0.0,1,0.0,0.0,0.0
3530,Hiroki Sakai,Japan,1.0,39,4,2,20,8,1,2,2,15,0.0,3,2,0,1,2,0.0,0.0,46,14,0.0,1,0.0,0.0,0.0
3532,Jordan Brian Henderson,England,1.0,163,6,5,133,0,2,2,0,6,0.0,6,4,0,1,3,0.0,0.0,166,35,1.0,2,0.0,0.0,0.0
3533,Xherdan Shaqiri,Switzerland,0.0,129,8,0,97,1,3,2,1,7,0.0,2,6,0,1,2,0.0,0.0,104,21,0.0,4,1.0,1.0,0.0
3543,Steve Mandanda,France,0.0,9,7,0,14,0,0,0,0,0,0.0,0,0,8,0,0,0.0,0.0,31,0,0.0,0,0.0,0.0,0.0
3551,Karl Brillant Toko Ekambi,Cameroon,0.0,63,13,1,49,0,5,2,1,8,0.0,0,4,0,2,1,0.0,0.0,52,21,0.0,2,0.0,0.0,0.0
3557,Naïm Sliti,Tunisia,1.0,54,7,1,48,0,1,6,1,3,0.0,0,3,0,1,6,0.0,0.0,50,18,0.0,1,0.0,0.0,0.0
3570,Pierre-Emile Højbjerg,Denmark,0.0,189,19,6,195,6,4,2,3,13,0.0,0,1,0,2,2,0.0,0.0,224,28,0.0,2,0.0,0.0,0.0
3604,Olivier Giroud,France,0.0,130,3,3,37,5,1,0,4,21,0.0,4,4,0,1,7,1.0,0.0,75,60,0.0,17,0.0,0.0,1.0
3616,Callum Wilson,England,0.0,26,3,0,15,0,2,1,0,1,0.0,0,2,0,0,3,0.0,0.0,12,10,0.0,0,0.0,0.0,0.0
3621,Eden Hazard,Belgium,1.0,70,12,1,66,0,3,8,0,2,0.0,0,7,0,1,4,0.0,0.0,59,5,0.0,1,0.0,0.0,0.0
3625,Sofiane Boufal,Morocco,3.0,187,17,12,160,1,7,20,5,20,0.0,12,15,0,2,17,0.0,0.0,134,93,0.0,7,1.0,1.0,0.0
3634,Abdelhamid Sabiri,Morocco,1.0,64,3,6,47,5,3,1,4,3,0.0,3,3,0,5,1,0.0,0.0,58,29,0.0,4,0.0,0.0,0.0
3637,Grzegorz Krychowiak,Poland,0.0,100,19,8,88,10,4,1,9,9,0.0,9,7,0,7,2,0.0,0.0,127,49,0.0,1,0.0,0.0,0.0
3639,Georges-Kévin Nkoudou Mbida,Cameroon,0.0,12,3,2,15,0,2,3,0,2,0.0,1,2,0,0,1,0.0,0.0,11,15,0.0,1,0.0,0.0,0.0
3658,DeAndre Yedlin,United States,0.0,18,1,0,17,1,0,0,1,2,0.0,2,0,0,0,1,0.0,0.0,30,6,0.0,0,0.0,0.0,0.0
3664,Trent Alexander-Arnold,England,0.0,17,0,1,18,0,0,0,1,0,0.0,1,0,0,1,0,0.0,0.0,23,4,0.0,0,0.0,0.0,0.0
3669,Virgil van Dijk,Netherlands,0.0,281,9,8,251,30,0,1,1,13,0.0,5,2,0,5,2,0.0,0.0,343,29,2.0,4,0.0,0.0,0.0
3675,Fodé Ballo Touré,Senegal,0.0,6,0,1,6,1,0,1,1,0,0.0,0,0,0,1,0,0.0,0.0,8,2,0.0,0,0.0,0.0,0.0
3684,Cheikhou Kouyaté,Senegal,0.0,20,2,2,18,3,0,1,1,2,0.0,1,2,0,1,1,0.0,0.0,26,10,0.0,0,1.0,1.0,0.0
3709,Daniel Amartey,Ghana,0.0,115,12,7,113,12,1,1,1,12,0.0,4,1,0,2,0,0.0,0.0,140,23,1.0,0,0.0,0.0,0.0
3767,Ellyes Joris Skhiri,Tunisia,0.0,104,24,7,97,3,2,4,1,13,0.0,4,3,0,5,3,0.0,0.0,128,53,0.0,2,0.0,0.0,0.0
3815,Kasper Schmeichel,Denmark,0.0,45,15,0,53,0,0,0,0,0,0.0,0,0,49,0,0,0.0,0.0,87,0,0.0,0,0.0,0.0,0.0
3831,Dušan Tadić,Serbia,0.0,158,8,7,121,0,3,8,1,6,0.0,7,4,0,2,8,0.0,0.0,125,36,0.0,1,0.0,0.0,0.0
3853,Kieffer Roberto Francisco Moore,Wales,0.0,135,4,6,44,7,3,0,0,12,0.0,5,4,0,1,9,0.0,0.0,60,59,1.0,6,1.0,1.0,0.0
3913,Edimilson Fernandes,Switzerland,0.0,69,10,3,67,4,1,2,2,3,0.0,1,1,0,1,1,0.0,0.0,81,14,0.0,1,0.0,0.0,0.0
3943,Declan Rice,England,1.0,280,20,6,249,3,3,3,1,11,0.0,3,2,0,12,3,0.0,0.0,327,38,0.0,0,0.0,0.0,0.0
3957,César Azpilicueta Tanco,Spain,0.0,159,2,4,149,1,0,2,1,3,0.0,2,0,0,2,2,0.0,0.0,179,9,0.0,0,0.0,0.0,0.0
3959,Andreas Christensen,Denmark,1.0,222,11,7,217,11,1,1,1,8,0.0,2,1,0,6,2,0.0,0.0,250,11,0.0,2,0.0,0.0,0.0
4269,Aleksandar Mitrović,Serbia,0.0,135,7,3,50,1,4,1,0,23,0.0,2,1,0,0,5,0.0,0.0,67,24,0.0,10,1.0,1.0,1.0
4272,João Mário Naval da Costa Eduardo,Portugal,0.0,47,6,2,34,0,0,3,1,5,0.0,0,0,0,1,0,0.0,0.0,40,14,0.0,0,0.0,0.0,0.0
4318,Davy Klaassen,Netherlands,1.0,81,6,2,48,1,2,0,1,5,0.0,1,3,0,1,5,0.0,0.0,81,22,0.0,2,0.0,0.0,0.0
4319,Edinson Roberto Cavani Gómez,Uruguay,0.0,49,4,0,27,0,0,1,0,4,0.0,0,1,0,1,3,0.0,0.0,39,15,0.0,3,0.0,0.0,1.0
4320,Neymar da Silva Santos Junior,Brazil,1.0,191,13,6,169,0,12,21,2,4,0.0,4,16,0,0,7,0.0,0.0,156,24,0.0,12,0.0,0.0,0.0
4324,Daniel Alves da Silva,Brazil,0.0,78,7,1,68,2,2,1,2,6,0.0,5,2,0,0,0,0.0,0.0,99,16,0.0,3,0.0,0.0,0.0
4353,Aymeric Laporte,Spain,0.0,390,5,2,348,8,0,1,3,4,0.0,3,1,0,4,1,0.0,0.0,429,11,1.0,1,0.0,0.0,0.0
4354,Phil Foden,England,0.0,145,8,6,104,0,1,5,1,8,0.0,3,4,0,2,6,0.0,0.0,118,31,0.0,6,0.0,0.0,0.0
4372,Marcos Aoás Corrêa,Brazil,1.0,313,15,6,289,10,1,2,2,12,0.0,1,2,0,3,0,0.0,0.0,359,21,0.0,2,0.0,0.0,0.0
4445,Jules Koundé,France,0.0,228,15,13,207,13,5,4,6,16,0.0,5,3,0,3,2,0.0,0.0,308,52,2.0,4,0.0,0.0,0.0
4447,Martin Braithwaite Christensen,Denmark,0.0,45,2,0,20,0,2,3,0,4,0.0,0,0,0,0,2,0.0,0.0,19,15,0.0,1,0.0,0.0,0.0
4506,Nampalys Mendy,Senegal,1.0,130,19,5,116,4,1,3,1,6,0.0,5,3,0,1,0,0.0,0.0,162,39,1.0,2,0.0,0.0,0.0
4614,Antonee Robinson,United States,0.0,182,31,6,187,8,6,7,4,13,0.0,3,1,0,8,13,0.0,0.0,240,51,0.0,0,0.0,0.0,0.0
4626,Jan Bednarek,Poland,0.0,3,2,0,5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,6,0,0.0,0,0.0,0.0,0.0
4664,Sebastian Szymański,Poland,1.0,42,5,5,33,2,3,2,0,7,0.0,1,3,0,1,2,0.0,0.0,40,37,0.0,0,0.0,0.0,0.0
4685,Artur Jędrzejczyk,Poland,0.0,3,0,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,5,1,0.0,0,0.0,0.0,0.0
4706,Kalvin Phillips,England,0.0,18,0,0,12,1,0,0,1,2,0.0,1,0,0,1,0,0.0,0.0,19,12,0.0,0,0.0,0.0,0.0
4734,Matty Cash,Poland,0.0,124,8,12,99,14,1,1,6,10,0.0,7,2,0,2,2,0.0,0.0,156,41,0.0,1,0.0,0.0,0.0
4767,Chris Mepham,Wales,0.0,134,7,7,126,13,0,0,1,9,0.0,7,1,0,1,1,0.0,0.0,170,32,0.0,0,0.0,0.0,0.0
4774,Connor Roberts,Wales,0.0,107,7,8,82,4,0,1,2,7,0.0,0,2,0,2,3,0.0,0.0,119,12,0.0,0,0.0,0.0,0.0
4934,Ethan Ampadu,Wales,1.0,113,13,10,100,9,1,4,2,12,0.0,5,4,0,5,0,0.0,0.0,144,23,0.0,1,1.0,1.0,0.0
4935,Bryan Mbeumo,Cameroon,0.0,92,10,2,67,0,3,7,0,14,0.0,1,8,0,1,4,0.0,0.0,81,28,1.0,2,0.0,0.0,0.0
5178,Salman Mohammed Al Faraj,Saudi Arabia,1.0,15,3,2,14,0,0,2,0,1,0.0,0,0,0,0,1,0.0,0.0,15,6,0.0,0,1.0,1.0,0.0
5183,Yasir Gharsan Al Shahrani,Saudi Arabia,0.0,16,2,0,16,4,0,1,0,4,0.0,1,0,0,8,0,0.0,0.0,26,16,0.0,0,0.0,0.0,0.0
5187,Salem Mohammed Al Dawsari,Saudi Arabia,0.0,136,17,4,112,1,4,7,2,8,0.0,3,3,0,0,9,0.0,0.0,117,42,0.0,7,0.0,0.0,1.0
5188,Hattan Babhir,Saudi Arabia,0.0,6,1,0,3,0,0,0,0,1,0.0,2,0,0,0,0,0.0,0.0,5,3,0.0,0,0.0,0.0,0.0
5191,Mohammed Al Burayk,Saudi Arabia,0.0,41,5,1,37,3,0,1,0,6,0.0,0,1,0,1,0,0.0,0.0,48,8,0.0,2,1.0,1.0,0.0
5199,Jorge Resurrección Merodio,Spain,0.0,62,0,1,48,0,0,0,0,1,0.0,0,0,0,2,1,0.0,0.0,63,6,0.0,0,0.0,0.0,0.0
5203,Sergio Busquets i Burgos,Spain,0.0,247,12,7,174,3,2,2,3,12,0.0,3,3,0,4,3,0.0,0.0,290,40,0.0,3,0.0,0.0,0.0
5204,Bruno Miguel Borges Fernandes,Portugal,0.0,231,15,9,184,4,4,6,4,17,0.0,4,8,0,1,8,0.0,0.0,231,62,1.0,8,0.0,0.0,0.0
5206,Rúben Santos Gato Alves Dias,Portugal,0.0,223,14,1,216,15,1,0,1,10,0.0,4,2,0,3,1,0.0,0.0,266,17,1.0,1,0.0,0.0,1.0
5207,Cristiano Ronaldo dos Santos Aveiro,Portugal,0.0,140,6,4,66,1,5,3,0,5,1.0,2,6,0,0,5,0.0,0.0,90,21,0.0,11,0.0,0.0,0.0
5209,Raphaël Adelino José Guerreiro,Portugal,0.0,151,9,5,120,3,2,1,3,3,0.0,2,2,0,2,1,0.0,0.0,191,26,0.0,3,0.0,0.0,0.0
5211,Jordi Alba Ramos,Spain,0.0,317,15,4,277,3,1,4,4,8,0.0,4,3,0,5,4,0.0,0.0,371,33,0.0,2,1.0,1.0,0.0
5214,William Silva de Carvalho,Portugal,0.0,149,5,3,140,6,1,1,1,7,0.0,4,1,0,2,1,0.0,0.0,165,38,0.0,1,0.0,0.0,0.0
5218,André Miguel Valente Silva,Portugal,0.0,17,1,0,9,0,1,1,0,3,0.0,0,0,0,0,1,0.0,0.0,11,3,0.0,0,0.0,0.0,0.0
5219,Romain Saïss,Morocco,1.0,140,12,7,128,30,0,1,2,12,0.0,5,0,0,6,0,0.0,0.0,193,35,1.0,1,1.0,1.0,0.0
5220,Morteza Pouraliganji,Iran,0.0,91,8,5,75,9,0,0,1,6,0.0,6,1,0,8,0,0.0,0.0,128,28,0.0,2,0.0,0.0,0.0
5222,Roozbeh Cheshmi,Iran,0.0,4,3,1,6,2,0,0,0,3,0.0,2,0,0,1,0,0.0,0.0,14,5,0.0,1,0.0,0.0,0.0
5224,Sardar Azmoun,Iran,0.0,47,2,2,17,1,1,0,1,8,0.0,2,1,0,0,0,0.0,0.0,32,10,0.0,5,2.0,2.0,0.0
5226,Mehdi Taremi,Iran,0.0,121,14,10,71,3,8,5,3,13,0.0,5,4,0,2,5,0.0,0.0,82,64,0.0,6,0.0,0.0,0.0
5227,Alireza Safar Beiranvand,Iran,0.0,17,1,0,11,0,0,0,0,0,0.0,0,0,16,0,0,0.0,0.0,31,0,0.0,0,0.0,0.0,0.0
5228,Seyed Majid Hosseini,Iran,0.0,65,20,4,72,8,2,1,4,14,0.0,5,1,0,4,1,0.0,0.0,108,31,1.0,0,0.0,0.0,0.0
5230,Ehsan Hajsafi,Iran,1.0,77,8,4,65,2,0,2,2,7,0.0,2,3,0,2,3,0.0,0.0,99,36,0.0,1,0.0,0.0,0.0
5231,Karim Ansarifard,Iran,0.0,8,2,1,5,0,0,0,0,1,0.0,0,0,0,1,3,0.0,0.0,6,4,0.0,1,0.0,0.0,0.0
5233,Munir Mohand Mohamedi,Morocco,0.0,8,5,0,7,0,0,0,0,0,0.0,0,0,12,0,0,0.0,0.0,27,0,0.0,0,0.0,0.0,0.0
5234,Sofyan Amrabat,Morocco,1.0,251,44,12,247,12,6,1,7,28,0.0,16,7,0,9,5,1.0,0.0,323,123,2.0,1,0.0,0.0,0.0
